INFO: kbplacer_plugin_action.py:70: Plugin version: 0.14
INFO: kbplacer_plugin_action.py:71: Python version: '3.11.5 (main, Sep 17 2025, 01:04:48) [MSC v.1944 64 bit (AMD64)]'
INFO: kbplacer_plugin_action.py:72: KiCad version: 9.0.5 with 4.2.2 msw (phoenix) wxWidgets 3.2.8
INFO: kbplacer_dialog.py:631: Language: en
INFO: kbplacer_plugin_action.py:80: GUI state: {"layout_path": "C:\\Users\\natha\\Desktop\\Projects\\input-peripherals\\forty\\40+\\40%+-with-fkeys.json", "key_distance": [19.05, 19.05], "key_info": {"annotation_format": "S{}", "position_option": "Default", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}, "enable_diode_placement": true, "route_switches_with_diodes": true, "optimize_diodes_orientation": false, "diode_info": {"annotation_format": "D{}", "position_option": "Default", "position": {"x": 5.08, "y": 3.03, "orientation": 90.0, "side": "Back"}, "template_path": ""}, "additional_elements": [{"annotation_format": "ST{}", "position_option": "Custom", "position": {"x": 0.0, "y": 0.0, "orientation": 0.0, "side": "Front"}, "template_path": ""}], "route_rows_and_columns": true, "template_path": "", "generate_outline": false, "outline_delta": 0.0}
DEBUG: key_placer.py:424: Set key 1U distance: 19050000/19050000
DEBUG: key_placer.py:141: Switches by nets: defaultdict(<class 'list'>, {frozenset({'Net-(U3-P0.18{slash}~{RESET})', 'GND'}): ['SW1'], frozenset({'Col 14', 'Row 3'}): ['S55'], frozenset({'Col 13', 'Row 3'}): ['S54'], frozenset({'Row 3', 'Col 12'}): ['S53'], frozenset({'Row 3', 'Col 8'}): ['S52'], frozenset({'Col 4', 'Row 3'}): ['S51'], frozenset({'Row 3', 'Col 3'}): ['S50'], frozenset({'Col 2', 'Row 3'}): ['S49'], frozenset({'Col 1', 'Row 3'}): ['S48'], frozenset({'Col 0', 'Row 3'}): ['S47'], frozenset({'Col 14', 'Row 2'}): ['S46'], frozenset({'Col 13', 'Row 2'}): ['S45'], frozenset({'Col 12', 'Row 2'}): ['S44'], frozenset({'Col 11', 'Row 2'}): ['S43'], frozenset({'Col 10', 'Row 2'}): ['S42'], frozenset({'Col 9', 'Row 2'}): ['S41'], frozenset({'Col 8', 'Row 2'}): ['S40'], frozenset({'Col 7', 'Row 2'}): ['S39'], frozenset({'Col 6', 'Row 2'}): ['S38'], frozenset({'Col 5', 'Row 2'}): ['S37'], frozenset({'Col 4', 'Row 2'}): ['S36'], frozenset({'Col 3', 'Row 2'}): ['S35'], frozenset({'Col 2', 'Row 2'}): ['S34'], frozenset({'Col 1', 'Row 2'}): ['S33'], frozenset({'Col 0', 'Row 2'}): ['S32'], frozenset({'Col 14', 'Row 1'}): ['S31'], frozenset({'Col 13', 'Row 1'}): ['S30'], frozenset({'Row 1', 'Col 12'}): ['S29'], frozenset({'Col 11', 'Row 1'}): ['S28'], frozenset({'Row 1', 'Col 10'}): ['S27'], frozenset({'Col 9', 'Row 1'}): ['S26'], frozenset({'Col 8', 'Row 1'}): ['S25'], frozenset({'Col 7', 'Row 1'}): ['S24'], frozenset({'Col 6', 'Row 1'}): ['S23'], frozenset({'Col 5', 'Row 1'}): ['S22'], frozenset({'Col 4', 'Row 1'}): ['S21'], frozenset({'Row 1', 'Col 3'}): ['S20'], frozenset({'Col 2', 'Row 1'}): ['S19'], frozenset({'Col 1', 'Row 1'}): ['S18'], frozenset({'Col 0', 'Row 1'}): ['S17'], frozenset({'Col 15', 'Row 0'}): ['S16'], frozenset({'Col 14', 'Row 0'}): ['S15'], frozenset({'Col 13', 'Row 0'}): ['S14'], frozenset({'Row 0', 'Col 12'}): ['S13'], frozenset({'Col 11', 'Row 0'}): ['S12'], frozenset({'Col 10', 'Row 0'}): ['S11'], frozenset({'Col 9', 'Row 0'}): ['S10'], frozenset({'Col 8', 'Row 0'}): ['S9'], frozenset({'Col 7', 'Row 0'}): ['S8'], frozenset({'Col 6', 'Row 0'}): ['S7'], frozenset({'Col 5', 'Row 0'}): ['S6'], frozenset({'Col 4', 'Row 0'}): ['S5'], frozenset({'Row 0', 'Col 3'}): ['S4'], frozenset({'Col 2', 'Row 0'}): ['S3'], frozenset({'Col 1', 'Row 0'}): ['S2'], frozenset({'Col 0', 'Row 0'}): ['S1']})
DEBUG: key_placer.py:145: Diodes by switch: {'S55': ['D55'], 'S54': ['D54'], 'S53': ['D53'], 'S52': ['D52'], 'S51': ['D51'], 'S50': ['D50'], 'S49': ['D49'], 'S48': ['D48'], 'S47': ['D47'], 'S46': ['D46'], 'S45': ['D45'], 'S44': ['D44'], 'S43': ['D43'], 'S42': ['D42'], 'S41': ['D41'], 'S40': ['D40'], 'S39': ['D39'], 'S38': ['D38'], 'S37': ['D37'], 'S36': ['D36'], 'S35': ['D35'], 'S34': ['D34'], 'S33': ['D33'], 'S32': ['D32'], 'S31': ['D31'], 'S30': ['D30'], 'S29': ['D29'], 'S28': ['D28'], 'S27': ['D27'], 'S26': ['D26'], 'S25': ['D25'], 'S24': ['D24'], 'S23': ['D23'], 'S22': ['D22'], 'S21': ['D21'], 'S20': ['D20'], 'S19': ['D19'], 'S18': ['D18'], 'S17': ['D17'], 'S16': ['D16'], 'S15': ['D15'], 'S14': ['D14'], 'S13': ['D13'], 'S12': ['D12'], 'S11': ['D11'], 'S10': ['D10'], 'S9': ['D9'], 'S8': ['D8'], 'S7': ['D7'], 'S6': ['D6'], 'S5': ['D5'], 'S4': ['D4'], 'S3': ['D3'], 'S2': ['D2'], 'S1': ['D1']}
INFO: kle_serial.py:931: User layout: [{'name': '40%+ with fkeys', 'author': 'nathan ge'}, ['F1', 'F5', {'x': 0.25}, 'Esc', 'Q', 'W', 'E', 'R', 'T', 'Y', 'U', 'I', 'O', 'P', '{\n[', '}\n}', 'Delete'], ['F2', 'F6', {'x': 0.25, 'w': 1.25}, 'Tab', 'A', 'S', 'D', 'F', 'G', 'H', 'J', 'K', 'L', ':\n;', '"\n\'', {'w': 1.75}, 'Return'], ['F3', 'F7', {'x': 0.25, 'w': 1.75}, 'Shift', 'Z', 'X', 'C', 'V', 'B', 'N', 'M', '<\n,', '>\n.', '?\n/', 'Hyper', {'w': 1.25}, 'Shift'], ['F4', 'F8', {'x': 0.25, 'a': 7, 'w': 1.25}, '', {'a': 4}, 'Alt', {'w': 1.5}, '⌘', {'a': 7, 'w': 6.25}, '', {'a': 4, 'w': 1.5}, '⌘', 'Alt', {'a': 7, 'w': 1.5}, '']]
DEBUG: key_placer.py:724: Layout offset: (28575000, 28575000)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(167005000, 55230000), (167005000, 58530000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:486: Routing S22 with D22
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S22:2' at (145375000, 52650000) with pad 'D22:2' at (147955000, 58530000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(145375000, 52650000), (145375000, 55950000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(145375000, 55950000), (147955000, 58530000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(145375000, 52650000), (147955000, 55230000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(147955000, 55230000), (147955000, 58530000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:486: Routing S21 with D21
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S21:2' at (126325000, 52650000) with pad 'D21:2' at (128905000, 58530000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(126325000, 52650000), (126325000, 55950000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(126325000, 55950000), (128905000, 58530000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(126325000, 52650000), (128905000, 55230000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(128905000, 55230000), (128905000, 58530000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:486: Routing S20 with D20
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S20:2' at (107275000, 52650000) with pad 'D20:2' at (109855000, 58530000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(107275000, 52650000), (107275000, 55950000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(107275000, 55950000), (109855000, 58530000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(107275000, 52650000), (109855000, 55230000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(109855000, 55230000), (109855000, 58530000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:486: Routing S19 with D19
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S19:2' at (85843750, 52650000) with pad 'D19:2' at (88423750, 58530000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(85843750, 52650000), (85843750, 55950000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(85843750, 55950000), (88423750, 58530000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(85843750, 52650000), (88423750, 55230000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(88423750, 55230000), (88423750, 58530000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:486: Routing S18 with D18
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S18:2' at (59650000, 52650000) with pad 'D18:2' at (62230000, 58530000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(59650000, 52650000), (59650000, 55950000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(59650000, 55950000), (62230000, 58530000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(59650000, 52650000), (62230000, 55230000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(62230000, 55230000), (62230000, 58530000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:486: Routing S17 with D17
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S17:2' at (40600000, 52650000) with pad 'D17:2' at (43180000, 58530000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(40600000, 52650000), (40600000, 55950000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(40600000, 55950000), (43180000, 58530000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(40600000, 52650000), (43180000, 55230000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(43180000, 55230000), (43180000, 58530000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:486: Routing S16 with D16
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S16:2' at (331112500, 33600000) with pad 'D16:2' at (333692500, 39480000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(331112500, 33600000), (331112500, 36900000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(331112500, 36900000), (333692500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(331112500, 33600000), (333692500, 36180000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(333692500, 36180000), (333692500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:486: Routing S15 with D15
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S15:2' at (312062500, 33600000) with pad 'D15:2' at (314642500, 39480000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(312062500, 33600000), (312062500, 36900000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(312062500, 36900000), (314642500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(312062500, 33600000), (314642500, 36180000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(314642500, 36180000), (314642500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:486: Routing S14 with D14
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S14:2' at (293012500, 33600000) with pad 'D14:2' at (295592500, 39480000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(293012500, 33600000), (293012500, 36900000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(293012500, 36900000), (295592500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(293012500, 33600000), (295592500, 36180000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(295592500, 36180000), (295592500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:486: Routing S13 with D13
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S13:2' at (273962500, 33600000) with pad 'D13:2' at (276542500, 39480000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(273962500, 33600000), (273962500, 36900000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(273962500, 36900000), (276542500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(273962500, 33600000), (276542500, 36180000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(276542500, 36180000), (276542500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:486: Routing S12 with D12
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S12:2' at (254912500, 33600000) with pad 'D12:2' at (257492500, 39480000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(254912500, 33600000), (254912500, 36900000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(254912500, 36900000), (257492500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(254912500, 33600000), (257492500, 36180000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(257492500, 36180000), (257492500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:486: Routing S11 with D11
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S11:2' at (235862500, 33600000) with pad 'D11:2' at (238442500, 39480000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(235862500, 33600000), (235862500, 36900000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(235862500, 36900000), (238442500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(235862500, 33600000), (238442500, 36180000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(238442500, 36180000), (238442500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:486: Routing S10 with D10
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S10:2' at (216812500, 33600000) with pad 'D10:2' at (219392500, 39480000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(216812500, 33600000), (216812500, 36900000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(216812500, 36900000), (219392500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(216812500, 33600000), (219392500, 36180000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(219392500, 36180000), (219392500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:486: Routing S9 with D9
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S9:2' at (197762500, 33600000) with pad 'D9:2' at (200342500, 39480000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(197762500, 33600000), (197762500, 36900000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(197762500, 36900000), (200342500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(197762500, 33600000), (200342500, 36180000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(200342500, 36180000), (200342500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:486: Routing S8 with D8
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S8:2' at (178712500, 33600000) with pad 'D8:2' at (181292500, 39480000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(178712500, 33600000), (178712500, 36900000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(178712500, 36900000), (181292500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(178712500, 33600000), (181292500, 36180000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(181292500, 36180000), (181292500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:486: Routing S7 with D7
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S7:2' at (159662500, 33600000) with pad 'D7:2' at (162242500, 39480000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(159662500, 33600000), (159662500, 36900000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(159662500, 36900000), (162242500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(159662500, 33600000), (162242500, 36180000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(162242500, 36180000), (162242500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:486: Routing S6 with D6
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S6:2' at (140612500, 33600000) with pad 'D6:2' at (143192500, 39480000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(140612500, 33600000), (140612500, 36900000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(140612500, 36900000), (143192500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(140612500, 33600000), (143192500, 36180000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(143192500, 36180000), (143192500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:486: Routing S5 with D5
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S5:2' at (121562500, 33600000) with pad 'D5:2' at (124142500, 39480000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(121562500, 33600000), (121562500, 36900000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(121562500, 36900000), (124142500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(121562500, 33600000), (124142500, 36180000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(124142500, 36180000), (124142500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: key_placer.py:486: Routing S4 with D4
INFO: key_placer.py:488: Using internal autorouter method
DEBUG: board_modifier.py:541: Routing at B.Cu layer
DEBUG: board_modifier.py:558: Netclass: Default, track width: 200000
DEBUG: board_modifier.py:620: Routing pad 'S4:2' at (102512500, 33600000) with pad 'D4:2' at (105092500, 39480000) using coordinate system rotated by 0 degree(s)
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(102512500, 33600000), (102512500, 36900000)]
INFO: board_modifier.py:469: Track added
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(102512500, 36900000), (105092500, 39480000)]
DEBUG: board_modifier.py:474: Could not add track segment due to detected collision
INFO: board_modifier.py:464: Adding track segment (B.Cu): [(102512500, 33600000), (105092500, 36180000)]
